"year","avg_mean","month"
"1980",0.373705720513233,1
"1980",0.373705720513233,2
"1980",0.373705720513233,3
"1980",0.373705720513233,4
"1980",0.373705720513233,5
"1980",0.373705720513233,6
"1980",0.373705720513233,7
"1980",0.373705720513233,8
"1980",0.373705720513233,9
"1980",0.373705720513233,10
"1980",0.373705720513233,11
"1980",0.373705720513233,12
"1981",0.436920220137435,1
"1981",0.436920220137435,2
"1981",0.436920220137435,3
"1981",0.436920220137435,4
"1981",0.436920220137435,5
"1981",0.436920220137435,6
"1981",0.436920220137435,7
"1981",0.436920220137435,8
"1981",0.436920220137435,9
"1981",0.436920220137435,10
"1981",0.436920220137435,11
"1981",0.436920220137435,12
"1982",0.208341200220111,1
"1982",0.208341200220111,2
"1982",0.208341200220111,3
"1982",0.208341200220111,4
"1982",0.208341200220111,5
"1982",0.208341200220111,6
"1982",0.208341200220111,7
"1982",0.208341200220111,8
"1982",0.208341200220111,9
"1982",0.208341200220111,10
"1982",0.208341200220111,11
"1982",0.208341200220111,12
"1983",0.249211972110377,1
"1983",0.249211972110377,2
"1983",0.249211972110377,3
"1983",0.249211972110377,4
"1983",0.249211972110377,5
"1983",0.249211972110377,6
"1983",0.249211972110377,7
"1983",0.249211972110377,8
"1983",0.249211972110377,9
"1983",0.249211972110377,10
"1983",0.249211972110377,11
"1983",0.249211972110377,12
"1984",0.458254545578998,1
"1984",0.458254545578998,2
"1984",0.458254545578998,3
"1984",0.458254545578998,4
"1984",0.458254545578998,5
"1984",0.458254545578998,6
"1984",0.458254545578998,7
"1984",0.458254545578998,8
"1984",0.458254545578998,9
"1984",0.458254545578998,10
"1984",0.458254545578998,11
"1984",0.458254545578998,12
"1985",-0.297388476968916,1
"1985",-0.297388476968916,2
"1985",-0.297388476968916,3
"1985",-0.297388476968916,4
"1985",-0.297388476968916,5
"1985",-0.297388476968916,6
"1985",-0.297388476968916,7
"1985",-0.297388476968916,8
"1985",-0.297388476968916,9
"1985",-0.297388476968916,10
"1985",-0.297388476968916,11
"1985",-0.297388476968916,12
"1986",-0.276461827213185,1
"1986",-0.276461827213185,2
"1986",-0.276461827213185,3
"1986",-0.276461827213185,4
"1986",-0.276461827213185,5
"1986",-0.276461827213185,6
"1986",-0.276461827213185,7
"1986",-0.276461827213185,8
"1986",-0.276461827213185,9
"1986",-0.276461827213185,10
"1986",-0.276461827213185,11
"1986",-0.276461827213185,12
"1987",-0.148923322891502,1
"1987",-0.148923322891502,2
"1987",-0.148923322891502,3
"1987",-0.148923322891502,4
"1987",-0.148923322891502,5
"1987",-0.148923322891502,6
"1987",-0.148923322891502,7
"1987",-0.148923322891502,8
"1987",-0.148923322891502,9
"1987",-0.148923322891502,10
"1987",-0.148923322891502,11
"1987",-0.148923322891502,12
"1988",0.0827041742900091,1
"1988",0.0827041742900091,2
"1988",0.0827041742900091,3
"1988",0.0827041742900091,4
"1988",0.0827041742900091,5
"1988",0.0827041742900091,6
"1988",0.0827041742900091,7
"1988",0.0827041742900091,8
"1988",0.0827041742900091,9
"1988",0.0827041742900091,10
"1988",0.0827041742900091,11
"1988",0.0827041742900091,12
"1989",-0.550664161110216,1
"1989",-0.550664161110216,2
"1989",-0.550664161110216,3
"1989",-0.550664161110216,4
"1989",-0.550664161110216,5
"1989",-0.550664161110216,6
"1989",-0.550664161110216,7
"1989",-0.550664161110216,8
"1989",-0.550664161110216,9
"1989",-0.550664161110216,10
"1989",-0.550664161110216,11
"1989",-0.550664161110216,12
"1990",-0.329258943522843,1
"1990",-0.329258943522843,2
"1990",-0.329258943522843,3
"1990",-0.329258943522843,4
"1990",-0.329258943522843,5
"1990",-0.329258943522843,6
"1990",-0.329258943522843,7
"1990",-0.329258943522843,8
"1990",-0.329258943522843,9
"1990",-0.329258943522843,10
"1990",-0.329258943522843,11
"1990",-0.329258943522843,12
"1991",-0.341490293015515,1
"1991",-0.341490293015515,2
"1991",-0.341490293015515,3
"1991",-0.341490293015515,4
"1991",-0.341490293015515,5
"1991",-0.341490293015515,6
"1991",-0.341490293015515,7
"1991",-0.341490293015515,8
"1991",-0.341490293015515,9
"1991",-0.341490293015515,10
"1991",-0.341490293015515,11
"1991",-0.341490293015515,12
"1992",-0.183930225183873,1
"1992",-0.183930225183873,2
"1992",-0.183930225183873,3
"1992",-0.183930225183873,4
"1992",-0.183930225183873,5
"1992",-0.183930225183873,6
"1992",-0.183930225183873,7
"1992",-0.183930225183873,8
"1992",-0.183930225183873,9
"1992",-0.183930225183873,10
"1992",-0.183930225183873,11
"1992",-0.183930225183873,12
"1993",-0.0586091195844742,1
"1993",-0.0586091195844742,2
"1993",-0.0586091195844742,3
"1993",-0.0586091195844742,4
"1993",-0.0586091195844742,5
"1993",-0.0586091195844742,6
"1993",-0.0586091195844742,7
"1993",-0.0586091195844742,8
"1993",-0.0586091195844742,9
"1993",-0.0586091195844742,10
"1993",-0.0586091195844742,11
"1993",-0.0586091195844742,12
"1994",0.0678675299833575,1
"1994",0.0678675299833575,2
"1994",0.0678675299833575,3
"1994",0.0678675299833575,4
"1994",0.0678675299833575,5
"1994",0.0678675299833575,6
"1994",0.0678675299833575,7
"1994",0.0678675299833575,8
"1994",0.0678675299833575,9
"1994",0.0678675299833575,10
"1994",0.0678675299833575,11
"1994",0.0678675299833575,12
"1995",-0.0247125568261126,1
"1995",-0.0247125568261126,2
"1995",-0.0247125568261126,3
"1995",-0.0247125568261126,4
"1995",-0.0247125568261126,5
"1995",-0.0247125568261126,6
"1995",-0.0247125568261126,7
"1995",-0.0247125568261126,8
