"year","month","mean"
"2004","9",-0.997032018735363
"2004","10",-0.398393131381733
"2004","11",-0.619520724156909
"2004","12",-0.93538264029274
"2005","1",-0.380737045023419
"2005","2",-1.20922598911007
"2005","3",-0.576693658688525
"2005","4",-0.108979154437939
"2005","5",-0.378192633688525
"2005","6",-0.465218914203747
"2005","7",-0.0966561099765808
"2005","8",0.620636455620609
"2005","9",0.15547552618267
"2005","10",-0.324533342201405
"2005","11",-0.732484762189695
"2005","12",-0.356906940620609
"2006","1",-0.262947834859485
"2006","2",0.0726155085948478
"2006","3",0.309879817704918
"2006","4",0.0713867032669789
"2006","5",1.39725787844262
"2006","6",-0.11756776469555
"2006","7",1.79198103822014
"2006","8",1.65328307266979
"2006","9",1.19384733995316
"2006","10",1.09325667091335
"2006","11",1.03058096436768
"2006","12",0.537896496100703
"2007","1",0.277162597599532
"2007","2",0.178682074824356
"2007","3",-0.213949592786885
"2007","4",-0.458282614437939
"2007","5",-0.549681909098361
"2007","6",-0.98000742469555
"2007","7",-0.612917745386417
"2007","8",-0.689918487002342
"2007","9",0.291300195035129
"2007","10",-0.130862154332553
"2007","11",-0.625622942845433
"2007","12",-0.30241183176815
"2008","1",0.194997404812646
"2008","2",-0.0333314176346604
"2008","3",-0.0212749826229509
"2008","4",0.4283540114637
"2008","5",0.739891009262295
"2008","6",-1.32435989322014
"2008","7",-0.380551700796253
"2008","8",0.0156204411943794
"2008","9",-0.0389368511943794
"2008","10",0.203203574192037
"2008","11",0.175323193220141
"2008","12",-0.390521880948478
"2009","1",0.175756888419204
"2009","2",0.520843571217799
"2009","3",0.771487452131147
"2009","4",1.20712297736534
"2009","5",0.661769848606557
"2009","6",0.672855125468384
"2009","7",1.74205307067916
"2009","8",0.0322163720140515
"2009","9",0.0711384065105387
"2009","10",0.423312351896955
"2009","11",0.594907097154567
"2009","12",-0.114585982915691
"2010","1",0.22815874677986
"2010","2",-0.0502361822248244
"2010","3",0.189909970163934
"2010","4",0.537732023922717
"2010","5",1.28754680893443
"2010","6",1.18729188251756
"2010","7",1.09690272936768
"2010","8",0.563064795948478
"2010","9",0.521975377985949
"2010","10",-0.00428569138173302
"2010","11",0.25597211617096
"2010","12",0.278861028559719
"2011","1",-0.227800740105386
"2011","2",0.00734221974238878
"2011","3",0.110985271147541
"2011","4",0.15000950588993
"2011","5",-0.0891627936885246
"2011","6",-1.70145180830211
"2011","7",-2.38640962210773
"2011","8",-2.28482670274005
"2011","9",-0.797875569227166
"2011","10",-1.12556169531616
"2011","11",0.0644511086299766
"2011","12",0.115990916100703
"2012","1",0.362131602845433
"2012","2",0.198199988922717
"2012","3",0.290239971803279
"2012","4",0.18557356293911
"2012","5",0.364824478114754
"2012","6",-0.480572118138173
"2012","7",-3.45462202735363
"2012","8",-2.19080833618267
"2012","9",-0.334038841686183
"2012","10",-0.0177675749882904
"2012","11",-0.177196364812646
"2012","12",0.216302241674473
"2013","1",-0.196087068629977
"2013","2",0.037158301381733
"2013","3",0.0136523924590163
"2013","4",0.143632406545667
"2013","5",-0.512416672377049
"2013","6",-0.867399783711944
"2013","7",-0.416615101451991
"2013","8",-0.0188878014285715
"2013","9",-0.409281016440281
"2013","10",-0.409358370398127
"2013","11",0.445164698793911
"2013","12",0.310030527576112
"2014","1",0.110064065140515
"2014","2",0.735198223348946
"2014","3",0.295563053114754
"2014","4",0.423745973758782
"2014","5",-0.688715460901639
"2014","6",-1.16960396567916
"2014","7",-0.213255117189696
"2014","8",-0.218437985035129
"2014","9",-0.170419109227166
"2014","10",-0.254814822201405
"2014","11",-0.941797859894614
"2014","12",-0.87891323471897
"2015","1",-1.01535010141686
"2015","2",-1.03504502550351
"2015","3",-1.17129107278689
"2015","4",-1.61163001083138
"2015","5",-0.744014422868852
"2015","6",0.383545017271663
"2015","7",2.16631208772834
"2015","8",1.65853175266979
"2015","9",0.691060450772834
"2015","10",-0.234153363185012
"2015","11",0.249810166007026
"2015","12",0.679916302330211
"2016","1",0.190210269730679
"2016","2",-0.459243382552693
"2016","3",-0.622943069180328
"2016","4",-1.08932594197892
"2016","5",0.257807618442623
"2016","6",0.811445818911007
"2016","7",0.331546066416862
"2016","8",1.4205359241452
"2016","9",0.507699764871194
"2016","10",0.133009297142857
"2016","11",-0.799219531697892
"2016","12",-0.862362149800937
"2017","1",-0.433421395843091
"2017","2",-0.543139615667447
"2017","3",-0.372041402295082
"2017","4",-0.567892031159251
"2017","5",-0.353058156639344
"2017","6",-0.369807317810304
"2017","7",0.376100760187354
"2017","8",0.837311437587822
"2017","9",0.411805036674473
"2017","10",0.118300460749415
"2017","11",0.33368741912178
"2017","12",-0.483401832096019
"2018","1",0.325226818583138
"2018","2",-0.2589609235363
"2018","3",-0.102595164918033
"2018","4",0.284795241299766
"2018","5",-1.69527578713115
"2018","6",-0.659320643711944
"2018","7",0.892201368056206
"2018","8",0.630496516604215
"2018","9",0.328348415035129
"2018","10",0.298500628618267
"2018","11",0.169745041744731
"2018","12",0.468449904625293
