"year","month","mean"
"1994","2",1.43527764045082
"1994","3",0.990789945298595
"1994","4",0.395603557745902
"1994","5",0.098865021446136
"1994","6",1.00921005470141
"1994","7",0.906758860240047
"1994","8",0.332043432066745
"1994","9",0.923367184923888
"1994","10",1.30004232867096
"1994","11",1.82015821983021
"1994","12",1.41421404271077
"1995","1",1.091440955363
"1995","2",1.31841022176815
"1995","3",1.21634871382904
"1995","4",0.908559044637002
"1995","5",2
"1995","6",2
"1995","7",2
"1995","8",0.550821273711944
"1995","9",0.701173017716628
"1995","10",0.639790783430913
"1995","11",0.735975028688525
"1995","12",0.0439917184543326
"1996","1",0.578557535708431
"1996","2",0.99207767719555
"1996","3",0.782885139748243
"1996","4",0.544492680392272
"1996","5",0.922052389994145
"1996","6",1.4867372265281
"1996","7",2
"1996","8",1.7825304222541
"1996","9",0.902539241996487
"1996","10",1.18891206180913
"1996","11",1.00792232280445
"1996","12",1.24304762273419
"1997","1",1.66357397052693
"1997","2",1.77623418152225
"1997","3",2
"1997","4",1.67784359455504
"1997","5",0.755867610386417
"1997","6",0
"1997","7",0
"1997","8",0.59047071969555
"1997","9",0.961192341405152
"1997","10",1.03880765859485
"1997","11",0.546535556639344
"1997","12",1.31483553886417
"1998","1",0.773530454396955
"1998","2",0.857327249654567
"1998","3",0.225090528272834
"1998","4",0.631356936129977
"1998","5",0.976989712617096
"1998","6",1.56531000456089
"1998","7",1.16656946649297
"1998","8",0.625978635040984
"1998","9",1.14768260166862
"1998","10",1.0230102873829
"1998","11",1.15476026509953
"1998","12",1.02370924830796
"1999","1",1.06376011564403
"1999","2",1.65789782204918
"1999","3",1.19607816591335
"1999","4",1.10776027147541
"1999","5",0.936239884355972
"1999","6",0.933397634004684
"1999","7",0
"1999","8",0
"1999","9",0.923467680948478
