threeday_yrmo,threeday_yr,year,dayofyear,varsalt2_PSU_0-4m
1,1,1990,2,28.2
2,1,1990,2,28.2
3,1,1990,2,28.2
4,1,1990,2,28.2
5,1,1990,2,28.2
6,1,1990,2,28.2
7,1,1990,2,28.2
8,1,1990,2,28.2
9,1,1990,2,28.2
10,1,1990,2,28.2
11,1,1990,2,28.2
12,1,1990,2,28.2
13,2,1990,5,28.1
14,2,1990,5,28.1
15,2,1990,5,28.1
16,2,1990,5,28.1
17,2,1990,5,28.1
18,2,1990,5,28.1
19,2,1990,5,28.1
20,2,1990,5,28.1
21,2,1990,5,28.1
22,2,1990,5,28.1
23,2,1990,5,28.1
24,2,1990,5,28.1
25,3,1990,8,28.2
26,3,1990,8,28.2
27,3,1990,8,28.2
28,3,1990,8,28.2
29,3,1990,8,28.2
30,3,1990,8,28.2
31,3,1990,8,28.2
32,3,1990,8,28.2
33,3,1990,8,28.2
34,3,1990,8,28.2
35,3,1990,8,28.2
36,3,1990,8,28.2
37,4,1990,11,28.2
38,4,1990,11,28.2
39,4,1990,11,28.2
40,4,1990,11,28.2
41,4,1990,11,28.2
42,4,1990,11,28.2
43,4,1990,11,28.2
44,4,1990,11,28.2
45,4,1990,11,28.2
46,4,1990,11,28.2
47,4,1990,11,28.2
48,4,1990,11,28.2
49,5,1990,14,28.3
50,5,1990,14,28.3
51,5,1990,14,28.3
52,5,1990,14,28.3
53,5,1990,14,28.3
54,5,1990,14,28.3
55,5,1990,14,28.3
56,5,1990,14,28.3
57,5,1990,14,28.3
58,5,1990,14,28.3
59,5,1990,14,28.3
60,5,1990,14,28.3
61,6,1990,17,28.2
62,6,1990,17,28.2
63,6,1990,17,28.2
64,6,1990,17,28.2
65,6,1990,17,28.2
66,6,1990,17,28.2
67,6,1990,17,28.2
68,6,1990,17,28.2
69,6,1990,17,28.2
70,6,1990,17,28.2
71,6,1990,17,28.2
72,6,1990,17,28.2
73,7,1990,20,28.2
74,7,1990,20,28.2
75,7,1990,20,28.2
76,7,1990,20,28.2
77,7,1990,20,28.2
78,7,1990,20,28.2
79,7,1990,20,28.2
80,7,1990,20,28.2
81,7,1990,20,28.2
82,7,1990,20,28.2
83,7,1990,20,28.2
84,7,1990,20,28.2
85,8,1990,23,28.0
86,8,1990,23,28.0
87,8,1990,23,28.0
88,8,1990,23,28.0
89,8,1990,23,28.0
90,8,1990,23,28.0
91,8,1990,23,28.0
92,8,1990,23,28.0
93,8,1990,23,28.0
94,8,1990,23,28.0
95,8,1990,23,28.0
96,8,1990,23,28.0
97,9,1990,26,28.3
98,9,1990,26,28.3
99,9,1990,26,28.3
100,9,1990,26,28.3
101,9,1990,26,28.3
102,9,1990,26,28.3
103,9,1990,26,28.3
104,9,1990,26,28.3
105,9,1990,26,28.3
106,9,1990,26,28.3
107,9,1990,26,28.3
108,9,1990,26,28.3
109,10,1990,29,28.5
110,10,1990,29,28.5
111,10,1990,29,28.5
112,10,1990,29,28.5
113,10,1990,29,28.5
114,10,1990,29,28.5
115,10,1990,29,28.5
116,10,1990,29,28.5
117,10,1990,29,28.5
118,10,1990,29,28.5
119,10,1990,29,28.5
120,10,1990,29,28.5
121,11,1990,32,28.5
122,11,1990,32,28.5
123,11,1990,32,28.5
124,11,1990,32,28.5
125,11,1990,32,28.5
126,11,1990,32,28.5
127,11,1990,32,28.5
128,11,1990,32,28.5
129,11,1990,32,28.5
130,11,1990,32,28.5
131,11,1990,32,28.5
132,11,1990,32,28.5
133,12,1990,35,28.5
134,12,1990,35,28.5
135,12,1990,35,28.5
136,12,1990,35,28.5
137,12,1990,35,28.5
138,12,1990,35,28.5
139,12,1990,35,28.5
140,12,1990,35,28.5
141,12,1990,35,28.5
142,12,1990,35,28.5
143,12,1990,35,28.5
144,12,1990,35,28.5
145,13,1990,38,28.5
146,13,1990,38,28.5
147,13,1990,38,28.5
148,13,1990,38,28.5
149,13,1990,38,28.5
150,13,1990,38,28.5
151,13,1990,38,28.5
152,13,1990,38,28.5
153,13,1990,38,28.5
154,13,1990,38,28.5
155,13,1990,38,28.5
156,13,1990,38,28.5
157,14,1990,41,28.4
158,14,1990,41,28.4
159,14,1990,41,28.4
160,14,1990,41,28.4
161,14,1990,41,28.4
162,14,1990,41,28.4
163,14,1990,41,28.4
164,14,1990,41,28.4
165,14,1990,41,28.4
166,14,1990,41,28.4
167,14,1990,41,28.4
168,14,1990,41,28.4
169,15,1990,44,28.4
170,15,1990,44,28.4
171,15,1990,44,28.4
172,15,1990,44,28.4
173,15,1990,44,28.4
174,15,1990,44,28.4
175,15,1990,44,28.4
176,15,1990,44,28.4
177,15,1990,44,28.4
178,15,1990,44,28.4
179,15,1990,44,28.4
180,15,1990,44,28.4
181,16,1990,47,28.3
182,16,1990,47,28.3
183,16,1990,47,28.3
184,16,1990,47,28.3
185,16,1990,47,28.3
186,16,1990,47,28.3
187,16,1990,47,28.3
188,16,1990,47,28.3
189,16,1990,47,28.3
190,16,1990,47,28.3
191,16,1990,47,28.3
192,16,1990,47,28.3
193,17,1990,50,28.3
194,17,1990,50,28.3
195,17,1990,50,28.3
196,17,1990,50,28.3
197,17,1990,50,28.3
198,17,1990,50,28.3
199,17,1990,50,28.3
200,17,1990,50,28.3
201,17,1990,50,28.3
202,17,1990,50,28.3
203,17,1990,50,28.3
204,17,1990,50,28.3
205,18,1990,53,28.3
206,18,1990,53,28.3
207,18,1990,53,28.3
208,18,1990,53,28.3
209,18,1990,53,28.3
210,18,1990,53,28.3
211,18,1990,53,28.3
212,18,1990,53,28.3
213,18,1990,53,28.3
214,18,1990,53,28.3
215,18,1990,53,28.3
216,18,1990,53,28.3
217,19,1990,56,28.4
218,19,1990,56,28.4
219,19,1990,56,28.4
220,19,1990,56,28.4
221,19,1990,56,28.4
222,19,1990,56,28.4
223,19,1990,56,28.4
224,19,1990,56,28.4
225,19,1990,56,28.4
226,19,1990,56,28.4
227,19,1990,56,28.4
228,19,1990,56,28.4
229,20,1990,59,28.5
230,20,1990,59,28.5
231,20,1990,59,28.5
232,20,1990,59,28.5
233,20,1990,59,28.5
234,20,1990,59,28.5
235,20,1990,59,28.5
236,20,1990,59,28.5
237,20,1990,59,28.5
238,20,1990,59,28.5
239,20,1990,59,28.5
240,20,1990,59,28.5
241,21,1990,62,28.6
242,21,1990,62,28.6
243,21,1990,62,28.6
244,21,1990,62,28.6
245,21,1990,62,28.6
246,21,1990,62,28.6
247,21,1990,62,28.6
248,21,1990,62,28.6
249,21,1990,62,28.6
250,21,1990,62,28.6
251,21,1990,62,28.6
252,21,1990,62,28.6
253,22,1990,65,28.4
254,22,1990,65,28.4
255,22,1990,65,28.4
256,22,1990,65,28.4
257,22,1990,65,28.4
258,22,1990,65,28.4
259,22,1990,65,28.4
260,22,1990,65,28.4
261,22,1990,65,28.4
262,22,1990,65,28.4
263,22,1990,65,28.4
264,22,1990,65,28.4
265,23,1990,68,28.4
266,23,1990,68,28.4
267,23,1990,68,28.4
268,23,1990,68,28.4
269,23,1990,68,28.4
270,23,1990,68,28.4
271,23,1990,68,28.4
272,23,1990,68,28.4
273,23,1990,68,28.4
274,23,1990,68,28.4
275,23,1990,68,28.4
276,23,1990,68,28.4
277,24,1990,71,28.5
278,24,1990,71,28.5
279,24,1990,71,28.5
280,24,1990,71,28.5
281,24,1990,71,28.5
282,24,1990,71,28.5
283,24,1990,71,28.5
284,24,1990,71,28.5
285,24,1990,71,28.5
286,24,1990,71,28.5
287,24,1990,71,28.5
288,24,1990,71,28.5
289,25,1990,74,28.5
290,25,1990,74,28.5
291,25,1990,74,28.5
292,25,1990,74,28.5
293,25,1990,74,28.5
294,25,1990,74,28.5
295,25,1990,74,28.5
296,25,1990,74,28.5
297,25,1990,74,28.5
298,25,1990,74,28.5
299,25,1990,74,28.5
300,25,1990,74,28.5
301,26,1990,77,28.4
302,26,1990,77,28.4
303,26,1990,77,28.4
304,26,1990,77,28.4
305,26,1990,77,28.4
306,26,1990,77,28.4
307,26,1990,77,28.4
308,26,1990,77,28.4
309,26,1990,77,28.4
310,26,1990,77,28.4
311,26,1990,77,28.4
312,26,1990,77,28.4
313,27,1990,80,28.4
314,27,1990,80,28.4
315,27,1990,80,28.4
316,27,1990,80,28.4
317,27,1990,80,28.4
318,27,1990,80,28.4
319,27,1990,80,28.4
320,27,1990,80,28.4
321,27,1990,80,28.4
322,27,1990,80,28.4
323,27,1990,80,28.4
324,27,1990,80,28.4
325,28,1990,83,28.3
326,28,1990,83,28.3
327,28,1990,83,28.3
328,28,1990,83,28.3
329,28,1990,83,28.3
330,28,1990,83,28.3
331,28,1990,83,28.3
332,28,1990,83,28.3
333,28,1990,83,28.3
334,28,1990,83,28.3
335,28,1990,83,28.3
336,28,1990,83,28.3
337,29,1990,86,28.5
338,29,1990,86,28.5
339,29,1990,86,28.5
340,29,1990,86,28.5
341,29,1990,86,28.5
342,29,1990,86,28.5
343,29,1990,86,28.5
344,29,1990,86,28.5
345,29,1990,86,28.5
346,29,1990,86,28.5
347,29,1990,86,28.5
348,29,1990,86,28.5
349,30,1990,89,28.6
350,30,1990,89,28.6
351,30,1990,89,28.6
352,30,1990,89,28.6
353,30,1990,89,28.6
354,30,1990,89,28.6
355,30,1990,89,28.6
356,30,1990,89,28.6
357,30,1990,89,28.6
358,30,1990,89,28.6
359,30,1990,89,28.6
360,30,1990,89,28.6
361,31,1990,92,28.6
362,31,1990,92,28.6
363,31,1990,92,28.6
364,31,1990,92,28.6
365,31,1990,92,28.6
366,31,1990,92,28.6
367,31,1990,92,28.6
368,31,1990,92,28.6
369,31,1990,92,28.6
370,31,1990,92,28.6
371,31,1990,92,28.6
372,31,1990,92,28.6
373,32,1990,95,28.6
374,32,1990,95,28.6
375,32,1990,95,28.6
376,32,1990,95,28.6
377,32,1990,95,28.6
378,32,1990,95,28.6
379,32,1990,95,28.6
380,32,1990,95,28.6
381,32,1990,95,28.6
382,32,1990,95,28.6
383,32,1990,95,28.6
384,32,1990,95,28.6
385,33,1990,98,28.6
386,33,1990,98,28.6
387,33,1990,98,28.6
388,33,1990,98,28.6
389,33,1990,98,28.6
390,33,1990,98,28.6
391,33,1990,98,28.6
392,33,1990,98,28.6
393,33,1990,98,28.6
394,33,1990,98,28.6
395,33,1990,98,28.6
396,33,1990,98,28.6
397,34,1990,101,28.5
398,34,1990,101,28.5
399,34,1990,101,28.5
400,34,1990,101,28.5
401,34,1990,101,28.5
402,34,1990,101,28.5
403,34,1990,101,28.5
404,34,1990,101,28.5
405,34,1990,101,28.5
406,34,1990,101,28.5
407,34,1990,101,28.5
408,34,1990,101,28.5
409,35,1990,104,28.5
410,35,1990,104,28.5
411,35,1990,104,28.5
412,35,1990,104,28.5
413,35,1990,104,28.5
414,35,1990,104,28.5
415,35,1990,104,28.5
416,35,1990,104,28.5
417,35,1990,104,28.5
418,35,1990,104,28.5
419,35,1990,104,28.5
420,35,1990,104,28.5
421,36,1990,107,28.5
422,36,1990,107,28.5
423,36,1990,107,28.5
424,36,1990,107,28.5
425,36,1990,107,28.5
426,36,1990,107,28.5
427,36,1990,107,28.5
428,36,1990,107,28.5
429,36,1990,107,28.5
430,36,1990,107,28.5
431,36,1990,107,28.5
432,36,1990,107,28.5
433,37,1990,110,28.3
434,37,1990,110,28.3
435,37,1990,110,28.3
436,37,1990,110,28.3
437,37,1990,110,28.3
438,37,1990,110,28.3
439,37,1990,110,28.3
440,37,1990,110,28.3
441,37,1990,110,28.3
442,37,1990,110,28.3
443,37,1990,110,28.3
444,37,1990,110,28.3
445,38,1990,113,28.1
446,38,1990,113,28.1
447,38,1990,113,28.1
448,38,1990,113,28.1
449,38,1990,113,28.1
450,38,1990,113,28.1
451,38,1990,113,28.1
452,38,1990,113,28.1
453,38,1990,113,28.1
454,38,1990,113,28.1
455,38,1990,113,28.1
456,38,1990,113,28.1
457,39,1990,116,28.0
458,39,1990,116,28.0
459,39,1990,116,28.0
460,39,1990,116,28.0
461,39,1990,116,28.0
462,39,1990,116,28.0
463,39,1990,116,28.0
464,39,1990,116,28.0
465,39,1990,116,28.0
466,39,1990,116,28.0
467,39,1990,116,28.0
468,39,1990,116,28.0
469,40,1990,119,28.1
470,40,1990,119,28.1
471,40,1990,119,28.1
472,40,1990,119,28.1
473,40,1990,119,28.1
474,40,1990,119,28.1
475,40,1990,119,28.1
476,40,1990,119,28.1
477,40,1990,119,28.1
478,40,1990,119,28.1
479,40,1990,119,28.1
480,40,1990,119,28.1
481,41,1990,122,28.0
482,41,1990,122,28.0
483,41,1990,122,28.0
484,41,1990,122,28.0
485,41,1990,122,28.0
486,41,1990,122,28.0
487,41,1990,122,28.0
488,41,1990,122,28.0
489,41,1990,122,28.0
490,41,1990,122,28.0
491,41,1990,122,28.0
492,41,1990,122,28.0
493,42,1990,125,27.8
494,42,1990,125,27.8
495,42,1990,125,27.8
496,42,1990,125,27.8
497,42,1990,125,27.8
498,42,1990,125,27.8
499,42,1990,125,27.8
500,42,1990,125,27.8
501,42,1990,125,27.8
502,42,1990,125,27.8
503,42,1990,125,27.8
504,42,1990,125,27.8
505,43,1990,128,27.6
506,43,1990,128,27.6
507,43,1990,128,27.6
508,43,1990,128,27.6
509,43,1990,128,27.6
510,43,1990,128,27.6
511,43,1990,128,27.6
512,43,1990,128,27.6
513,43,1990,128,27.6
514,43,1990,128,27.6
515,43,1990,128,27.6
516,43,1990,128,27.6
517,44,1990,131,27.8
518,44,1990,131,27.8
519,44,1990,131,27.8
520,44,1990,131,27.8
521,44,1990,131,27.8
522,44,1990,131,27.8
523,44,1990,131,27.8
524,44,1990,131,27.8
525,44,1990,131,27.8
526,44,1990,131,27.8
527,44,1990,131,27.8
528,44,1990,131,27.8
529,45,1990,134,27.6
530,45,1990,134,27.6
531,45,1990,134,27.6
532,45,1990,134,27.6
533,45,1990,134,27.6
534,45,1990,134,27.6
535,45,1990,134,27.6
536,45,1990,134,27.6
537,45,1990,134,27.6
538,45,1990,134,27.6
539,45,1990,134,27.6
540,45,1990,134,27.6
541,46,1990,137,27.5
542,46,1990,137,27.5
543,46,1990,137,27.5
544,46,1990,137,27.5
545,46,1990,137,27.5
546,46,1990,137,27.5
547,46,1990,137,27.5
548,46,1990,137,27.5
549,46,1990,137,27.5
550,46,1990,137,27.5
551,46,1990,137,27.5
552,46,1990,137,27.5
553,47,1990,140,27.3
554,47,1990,140,27.3
555,47,1990,140,27.3
556,47,1990,140,27.3
557,47,1990,140,27.3
558,47,1990,140,27.3
559,47,1990,140,27.3
560,47,1990,140,27.3
561,47,1990,140,27.3
562,47,1990,140,27.3
563,47,1990,140,27.3
564,47,1990,140,27.3
565,48,1990,143,27.1
566,48,1990,143,27.1
567,48,1990,143,27.1
568,48,1990,143,27.1
569,48,1990,143,27.1
570,48,1990,143,27.1
571,48,1990,143,27.1
572,48,1990,143,27.1
573,48,1990,143,27.1
574,48,1990,143,27.1
575,48,1990,143,27.1
576,48,1990,143,27.1
577,49,1990,146,27.0
578,49,1990,146,27.0
579,49,1990,146,27.0
580,49,1990,146,27.0
581,49,1990,146,27.0
582,49,1990,146,27.0
583,49,1990,146,27.0
584,49,1990,146,27.0
585,49,1990,146,27.0
586,49,1990,146,27.0
587,49,1990,146,27.0
588,49,1990,146,27.0
589,50,1990,149,26.9
590,50,1990,149,26.9
591,50,1990,149,26.9
592,50,1990,149,26.9
593,50,1990,149,26.9
594,50,1990,149,26.9
595,50,1990,149,26.9
596,50,1990,149,26.9
597,50,1990,149,26.9
598,50,1990,149,26.9
599,50,1990,149,26.9
600,50,1990,149,26.9
601,51,1990,152,26.3
602,51,1990,152,26.3
603,51,1990,152,26.3
604,51,1990,152,26.3
605,51,1990,152,26.3
606,51,1990,152,26.3
607,51,1990,152,26.3
608,51,1990,152,26.3
609,51,1990,152,26.3
610,51,1990,152,26.3
611,51,1990,152,26.3
612,51,1990,152,26.3
613,52,1990,155,25.9
614,52,1990,155,25.9
615,52,1990,155,25.9
616,52,1990,155,25.9
617,52,1990,155,25.9
618,52,1990,155,25.9
619,52,1990,155,25.9
620,52,1990,155,25.9
621,52,1990,155,25.9
622,52,1990,155,25.9
623,52,1990,155,25.9
624,52,1990,155,25.9
625,53,1990,158,25.6
626,53,1990,158,25.6
627,53,1990,158,25.6
628,53,1990,158,25.6
629,53,1990,158,25.6
630,53,1990,158,25.6
631,53,1990,158,25.6
632,53,1990,158,25.6
633,53,1990,158,25.6
634,53,1990,158,25.6
635,53,1990,158,25.6
636,53,1990,158,25.6
637,54,1990,161,25.5
638,54,1990,161,25.5
639,54,1990,161,25.5
640,54,1990,161,25.5
641,54,1990,161,25.5
642,54,1990,161,25.5
643,54,1990,161,25.5
644,54,1990,161,25.5
645,54,1990,161,25.5
646,54,1990,161,25.5
647,54,1990,161,25.5
648,54,1990,161,25.5
649,55,1990,164,25.5
650,55,1990,164,25.5
651,55,1990,164,25.5
652,55,1990,164,25.5
653,55,1990,164,25.5
654,55,1990,164,25.5
655,55,1990,164,25.5
656,55,1990,164,25.5
657,55,1990,164,25.5
658,55,1990,164,25.5
659,55,1990,164,25.5
660,55,1990,164,25.5
661,56,1990,167,25.4
662,56,1990,167,25.4
663,56,1990,167,25.4
664,56,1990,167,25.4
665,56,1990,167,25.4
666,56,1990,167,25.4
667,56,1990,167,25.4
668,56,1990,167,25.4
669,56,1990,167,25.4
670,56,1990,167,25.4
671,56,1990,167,25.4
672,56,1990,167,25.4
673,57,1990,170,25.3
674,57,1990,170,25.3
675,57,1990,170,25.3
676,57,1990,170,25.3
677,57,1990,170,25.3
678,57,1990,170,25.3
679,57,1990,170,25.3
680,57,1990,170,25.3
681,57,1990,170,25.3
682,57,1990,170,25.3
683,57,1990,170,25.3
684,57,1990,170,25.3
685,58,1990,173,25.6
686,58,1990,173,25.6
687,58,1990,173,25.6
688,58,1990,173,25.6
689,58,1990,173,25.6
690,58,1990,173,25.6
691,58,1990,173,25.6
692,58,1990,173,25.6
693,58,1990,173,25.6
694,58,1990,173,25.6
695,58,1990,173,25.6
696,58,1990,173,25.6
697,59,1990,176,25.7
698,59,1990,176,25.7
699,59,1990,176,25.7
700,59,1990,176,25.7
701,59,1990,176,25.7
702,59,1990,176,25.7
703,59,1990,176,25.7
704,59,1990,176,25.7
705,59,1990,176,25.7
706,59,1990,176,25.7
707,59,1990,176,25.7
708,59,1990,176,25.7
709,60,1990,179,25.5
710,60,1990,179,25.5
711,60,1990,179,25.5
712,60,1990,179,25.5
713,60,1990,179,25.5
714,60,1990,179,25.5
715,60,1990,179,25.5
716,60,1990,179,25.5
717,60,1990,179,25.5
718,60,1990,179,25.5
719,60,1990,179,25.5
720,60,1990,179,25.5
721,61,1990,182,25.4
722,61,1990,182,25.4
723,61,1990,182,25.4
724,61,1990,182,25.4
725,61,1990,182,25.4
726,61,1990,182,25.4
727,61,1990,182,25.4
728,61,1990,182,25.4
729,61,1990,182,25.4
730,61,1990,182,25.4
731,61,1990,182,25.4
732,61,1990,182,25.4
733,62,1990,185,25.3
734,62,1990,185,25.3
735,62,1990,185,25.3
736,62,1990,185,25.3
737,62,1990,185,25.3
738,62,1990,185,25.3
739,62,1990,185,25.3
740,62,1990,185,25.3
741,62,1990,185,25.3
742,62,1990,185,25.3
743,62,1990,185,25.3
744,62,1990,185,25.3
745,63,1990,188,25.1
746,63,1990,188,25.1
747,63,1990,188,25.1
748,63,1990,188,25.1
749,63,1990,188,25.1
750,63,1990,188,25.1
751,63,1990,188,25.1
752,63,1990,188,25.1
753,63,1990,188,25.1
754,63,1990,188,25.1
755,63,1990,188,25.1
756,63,1990,188,25.1
757,64,1990,191,25.4
758,64,1990,191,25.4
759,64,1990,191,25.4
760,64,1990,191,25.4
761,64,1990,191,25.4
762,64,1990,191,25.4
763,64,1990,191,25.4
764,64,1990,191,25.4
765,64,1990,191,25.4
766,64,1990,191,25.4
767,64,1990,191,25.4
768,64,1990,191,25.4
769,65,1990,194,25.7
770,65,1990,194,25.7
771,65,1990,194,25.7
772,65,1990,194,25.7
773,65,1990,194,25.7
774,65,1990,194,25.7
775,65,1990,194,25.7
776,65,1990,194,25.7
777,65,1990,194,25.7
778,65,1990,194,25.7
779,65,1990,194,25.7
780,65,1990,194,25.7
781,66,1990,197,26.0
782,66,1990,197,26.0
783,66,1990,197,26.0
784,66,1990,197,26.0
785,66,1990,197,26.0
786,66,1990,197,26.0
787,66,1990,197,26.0
788,66,1990,197,26.0
789,66,1990,197,26.0
790,66,1990,197,26.0
791,66,1990,197,26.0
792,66,1990,197,26.0
793,67,1990,200,26.4
794,67,1990,200,26.4
795,67,1990,200,26.4
796,67,1990,200,26.4
797,67,1990,200,26.4
798,67,1990,200,26.4
799,67,1990,200,26.4
800,67,1990,200,26.4
801,67,1990,200,26.4
802,67,1990,200,26.4
803,67,1990,200,26.4
804,67,1990,200,26.4
805,68,1990,203,26.8
806,68,1990,203,26.8
807,68,1990,203,26.8
808,68,1990,203,26.8
809,68,1990,203,26.8
810,68,1990,203,26.8
811,68,1990,203,26.8
812,68,1990,203,26.8
813,68,1990,203,26.8
814,68,1990,203,26.8
815,68,1990,203,26.8
816,68,1990,203,26.8
817,69,1990,206,26.8
818,69,1990,206,26.8
819,69,1990,206,26.8
820,69,1990,206,26.8
821,69,1990,206,26.8
822,69,1990,206,26.8
823,69,1990,206,26.8
824,69,1990,206,26.8
825,69,1990,206,26.8
826,69,1990,206,26.8
827,69,1990,206,26.8
828,69,1990,206,26.8
829,70,1990,209,26.8
830,70,1990,209,26.8
831,70,1990,209,26.8
832,70,1990,209,26.8
833,70,1990,209,26.8
834,70,1990,209,26.8
835,70,1990,209,26.8
836,70,1990,209,26.8
837,70,1990,209,26.8
838,70,1990,209,26.8
839,70,1990,209,26.8
840,70,1990,209,26.8
841,71,1990,212,26.6
842,71,1990,212,26.6
843,71,1990,212,26.6
844,71,1990,212,26.6
845,71,1990,212,26.6
846,71,1990,212,26.6
847,71,1990,212,26.6
848,71,1990,212,26.6
849,71,1990,212,26.6
850,71,1990,212,26.6
851,71,1990,212,26.6
852,71,1990,212,26.6
853,72,1990,215,26.6
854,72,1990,215,26.6
855,72,1990,215,26.6
856,72,1990,215,26.6
857,72,1990,215,26.6
858,72,1990,215,26.6
859,72,1990,215,26.6
860,72,1990,215,26.6
861,72,1990,215,26.6
862,72,1990,215,26.6
863,72,1990,215,26.6
864,72,1990,215,26.6
865,73,1990,218,26.8
866,73,1990,218,26.8
867,73,1990,218,26.8
868,73,1990,218,26.8
869,73,1990,218,26.8
870,73,1990,218,26.8
871,73,1990,218,26.8
872,73,1990,218,26.8
873,73,1990,218,26.8
874,73,1990,218,26.8
875,73,1990,218,26.8
876,73,1990,218,26.8
877,74,1990,221,27.1
878,74,1990,221,27.1
879,74,1990,221,27.1
880,74,1990,221,27.1
881,74,1990,221,27.1
882,74,1990,221,27.1
883,74,1990,221,27.1
884,74,1990,221,27.1
885,74,1990,221,27.1
886,74,1990,221,27.1
887,74,1990,221,27.1
888,74,1990,221,27.1
889,75,1990,224,27.3
890,75,1990,224,27.3
891,75,1990,224,27.3
892,75,1990,224,27.3
893,75,1990,224,27.3
894,75,1990,224,27.3
895,75,1990,224,27.3
896,75,1990,224,27.3
897,75,1990,224,27.3
898,75,1990,224,27.3
899,75,1990,224,27.3
900,75,1990,224,27.3
901,76,1990,227,27.0
902,76,1990,227,27.0
903,76,1990,227,27.0
904,76,1990,227,27.0
905,76,1990,227,27.0
906,76,1990,227,27.0
907,76,1990,227,27.0
908,76,1990,227,27.0
909,76,1990,227,27.0
910,76,1990,227,27.0
911,76,1990,227,27.0
912,76,1990,227,27.0
913,77,1990,230,27.2
914,77,1990,230,27.2
915,77,1990,230,27.2
916,77,1990,230,27.2
917,77,1990,230,27.2
918,77,1990,230,27.2
919,77,1990,230,27.2
920,77,1990,230,27.2
921,77,1990,230,27.2
922,77,1990,230,27.2
923,77,1990,230,27.2
924,77,1990,230,27.2
925,78,1990,233,27.3
926,78,1990,233,27.3
927,78,1990,233,27.3
928,78,1990,233,27.3
929,78,1990,233,27.3
930,78,1990,233,27.3
931,78,1990,233,27.3
932,78,1990,233,27.3
933,78,1990,233,27.3
934,78,1990,233,27.3
935,78,1990,233,27.3
936,78,1990,233,27.3
937,79,1990,236,27.3
938,79,1990,236,27.3
939,79,1990,236,27.3
940,79,1990,236,27.3
941,79,1990,236,27.3
942,79,1990,236,27.3
943,79,1990,236,27.3
944,79,1990,236,27.3
945,79,1990,236,27.3
946,79,1990,236,27.3
947,79,1990,236,27.3
948,79,1990,236,27.3
949,80,1990,239,27.2
950,80,1990,239,27.2
951,80,1990,239,27.2
952,80,1990,239,27.2
953,80,1990,239,27.2
954,80,1990,239,27.2
955,80,1990,239,27.2
956,80,1990,239,27.2
957,80,1990,239,27.2
958,80,1990,239,27.2
959,80,1990,239,27.2
960,80,1990,239,27.2
961,81,1990,242,27.2
962,81,1990,242,27.2
963,81,1990,242,27.2
964,81,1990,242,27.2
965,81,1990,242,27.2
966,81,1990,242,27.2
967,81,1990,242,27.2
968,81,1990,242,27.2
969,81,1990,242,27.2
970,81,1990,242,27.2
971,81,1990,242,27.2
972,81,1990,242,27.2
973,82,1990,245,27.0
974,82,1990,245,27.0
975,82,1990,245,27.0
976,82,1990,245,27.0
977,82,1990,245,27.0
978,82,1990,245,27.0
979,82,1990,245,27.0
980,82,1990,245,27.0
981,82,1990,245,27.0
982,82,1990,245,27.0
983,82,1990,245,27.0
984,82,1990,245,27.0
985,83,1990,248,27.4
986,83,1990,248,27.4
987,83,1990,248,27.4
988,83,1990,248,27.4
989,83,1990,248,27.4
990,83,1990,248,27.4
991,83,1990,248,27.4
992,83,1990,248,27.4
993,83,1990,248,27.4
994,83,1990,248,27.4
995,83,1990,248,27.4
996,83,1990,248,27.4
997,84,1990,251,27.8
998,84,1990,251,27.8
999,84,1990,251,27.8
1000,84,1990,251,27.8
1001,84,1990,251,27.8
1002,84,1990,251,27.8
1003,84,1990,251,27.8
1004,84,1990,251,27.8
1005,84,1990,251,27.8
1006,84,1990,251,27.8
1007,84,1990,251,27.8
1008,84,1990,251,27.8
1009,85,1990,254,27.9
1010,85,1990,254,27.9
1011,85,1990,254,27.9
1012,85,1990,254,27.9
1013,85,1990,254,27.9
1014,85,1990,254,27.9
1015,85,1990,254,27.9
1016,85,1990,254,27.9
1017,85,1990,254,27.9
1018,85,1990,254,27.9
1019,85,1990,254,27.9
1020,85,1990,254,27.9
1021,86,1990,257,27.9
1022,86,1990,257,27.9
1023,86,1990,257,27.9
1024,86,1990,257,27.9
1025,86,1990,257,27.9
1026,86,1990,257,27.9
1027,86,1990,257,27.9
1028,86,1990,257,27.9
1029,86,1990,257,27.9
1030,86,1990,257,27.9
1031,86,1990,257,27.9
1032,86,1990,257,27.9
1033,87,1990,260,27.8
1034,87,1990,260,27.8
1035,87,1990,260,27.8
1036,87,1990,260,27.8
1037,87,1990,260,27.8
1038,87,1990,260,27.8
1039,87,1990,260,27.8
1040,87,1990,260,27.8
1041,87,1990,260,27.8
1042,87,1990,260,27.8
1043,87,1990,260,27.8
1044,87,1990,260,27.8
1045,88,1990,263,28.0
1046,88,1990,263,28.0
1047,88,1990,263,28.0
1048,88,1990,263,28.0
1049,88,1990,263,28.0
1050,88,1990,263,28.0
1051,88,1990,263,28.0
1052,88,1990,263,28.0
1053,88,1990,263,28.0
1054,88,1990,263,28.0
1055,88,1990,263,28.0
1056,88,1990,263,28.0
1057,89,1990,266,28.3
1058,89,1990,266,28.3
1059,89,1990,266,28.3
1060,89,1990,266,28.3
1061,89,1990,266,28.3
1062,89,1990,266,28.3
1063,89,1990,266,28.3
1064,89,1990,266,28.3
1065,89,1990,266,28.3
1066,89,1990,266,28.3
1067,89,1990,266,28.3
1068,89,1990,266,28.3
