Label,RMSE,MAE,MSE,Bias,R,Willmott Skill,Obs StdDev,Model StdDev
sat,26.097345239917193,18.5,681.0714285714286,-14.5,0.3745049884800451,0.595884415582169,18.926954108802995,19.84891916041613
C09,24.597268974941933,18.76923076923077,605.025641025641,-12.512820512820513,0.09713542081172197,0.3536515094070639,11.695905879096149,18.82652038541603
