Label,RMSE,MAE,MSE,Bias,R,Willmott Skill,Obs StdDev,Model StdDev
sat,28.174202992910274,20.5,793.7857142857143,-17.928571428571427,0.3782642270598133,0.5772677906154392,18.926954108802995,20.019378367074278
C09,24.402605997867923,18.46153846153846,595.4871794871794,-11.58974358974359,0.1062564999026593,0.35786277839419567,11.695905879096149,19.295889742293447
