Label,RMSE,MAE,MSE,Bias,R,Willmott Skill,Obs StdDev,Model StdDev
sat,27.234431988097082,19.428571428571427,741.7142857142857,-18.571428571428573,0.37628338057560845,0.5587675711300155,18.926954108802995,16.572198257987406
C09,13.40876100894008,10.461538461538462,179.7948717948718,-0.8205128205128205,0.3469243988516867,0.6067984037240344,11.695905879096149,11.725156286413773
