Label,RMSE,MAE,MSE,Bias,R,Willmott Skill,Obs StdDev,Model StdDev
sat,20.485186285285696,14.214285714285714,419.64285714285717,-11.071428571428571,0.543414963055018,0.6946708596944322,18.926954108802995,16.965150353905273
C09,15.292867450932636,11.307692307692308,233.87179487179486,-2.58974358974359,0.2983777695827891,0.5461040659604741,11.695905879096149,13.61647105617563
